isofile,isoprotein,isopep,mw,isoz_charge,tim,chisq,symb,mz,B,OFF,GW,AMP_U,AMP_L,AMP_S,FRC_NX,avg_wr1A,avg_wr2A,avg_wr3A,avg_wr4A,avavg_wr6A,avg_wr7A,avg_wr8A,avg_wr9A,avg_wr10A,avg_wr11A,avg_wr12A,avg_wr13A,avg_wr14A,avg_wr15A,avg_wr16A,avg_wr17A,avg_wr18A,avg_wr19A,avg_wr20A,avg_wr21A,avg_wr1B,avg_wr2B,avg_wr3B,avg_wr4B,avavg_wr6B,avg_wr7B,avg_wr8B,avg_wr9B,avg_wr10B,avg_wr11B,avg_wr12B,avg_wr13B,avg_wr14B,avg_wr15B,avg_wr16B,avg_wr17B,avg_wr18B,avg_wr19B,avg_wr20B,avg_wr21B,avg_wr1C,avg_wr2C,avg_wr3C,avg_wr4C,avavg_wr6C,avg_wr7C,avg_wr8C,avg_wr9C,avg_wr10C,avg_wr11C,avg_wr12C,avg_wr13C,avg_wr14C,avg_wr15C,avg_wr16C,avg_wr17C,avg_wr18C,avg_wr19C,avg_wr20C,avg_wr21C,avg_wr1D,avg_wr2D,avg_wr3D,avg_wr4D,avavg_wr6D,avg_wr7D,avg_wr8D,avg_wr9D,avg_wr10D,avg_wr11D,avg_wr12D,avg_wr13D,avg_wr14D,avg_wr15D,avg_wr16D,avg_wr17D,avg_wr18D,avg_wr19D,avg_wr20D,avg_wr21D,avg_wr1E,avg_wr2E,avg_wr3E,avg_wr4E,avavg_wr6E,avg_wr7E,avg_wr8E,avg_wr9E,avg_wr10E,avg_wr11E,avg_wr12E,avg_wr13E,avg_wr14E,avg_wr15E,avg_wr16E,avg_wr17E,avg_wr18E,avg_wr19E,avg_wr20E,avg_wr21E,isoid,ailid_n14,ailid_n15,rt_n14,rt_n15,mz_n14,mz_n15,abundance_n14,abundance_n15,ailcharge,pks_multimer_n14,pks_multimer_n15,pks_ailiontype_n14,pks_ailiontype_n15,pks_featureid_n14,pks_featureid_n15,matchmode,ppm_n14,ppm_n15,sampleid,digestionid,digestpepid,n14mass,n15mass,protein,startres,endres,iontype,charge,missed,seq,mod,n14prox,n15prox,seqmod,file,comment,frac_lab,display_flag
msuPulseD_peaks/BSubL23_51_60_0_408.553822987557_52.5695,Su,VDKVNIMNYK,1225.661, 3,51 , 0.76542E+01,19,  60.000, 0.14164E+03, 0.44531E-01, 0.23959E-02, 0.14431E+01, 0.22518E+00, 0.12312E+01, 0.31854E+00, 0.83784E-02, 0.83784E-02, 0.16837E+02, 0.37917E+01, 0.37917E+01, 0.10179E+05, 0.54544E-03, 0.54544E-03, 0.75105E+00, 0.25272E+00, 0.13559E+03, 0.13455E-01, 0.34567E-02, 0.19006E+01, 0.17858E-03, 0.83312E-03, 0.50368E+00, 0.37164E-04, 0.79724E-03, 0.48986E+00, 0.34500E-04, 0.61503E-03, 0.61503E-03, 0.12359E+01, 0.27834E+00, 0.27834E+00, 0.74719E+03, 0.40039E-04, 0.40039E-04, 0.55132E-01, 0.18552E-01, 0.99532E+01, 0.98770E-03, 0.25374E-03, 0.13952E+00, 0.13109E-04, 0.61156E-04, 0.36973E-01, 0.27281E-05, 0.58522E-04, 0.35959E-01, 0.25325E-05, 0.21157E+00, 0.21157E+00, 0.42515E+03, 0.95747E+02, 0.95747E+02, 0.25703E+06, 0.13773E-01, 0.13773E-01, 0.18965E+02, 0.63817E+01, 0.34239E+04, 0.33977E+00, 0.87287E-01, 0.47994E+02, 0.45095E-02, 0.21038E-01, 0.12719E+02, 0.93846E-03, 0.20132E-01, 0.12370E+02, 0.87117E-03, 0.24524E-04, 0.24524E-04, 0.49281E-01, 0.11098E-01, 0.11098E-01, 0.29794E+02, 0.15965E-05, 0.15965E-05, 0.21984E-02, 0.73973E-03, 0.39688E+00, 0.39384E-04, 0.10118E-04, 0.55632E-02, 0.52271E-06, 0.24386E-05, 0.14743E-02, 0.10878E-06, 0.23335E-05, 0.14339E-02, 0.10098E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,380,1904,2124,52.605,52.534,408.5438,413.1969,48.79,42.32,3,1,1,M+3H,M+3H,704,798,0,-24.5,-23.6,0,4071,284,408.553822987557,413.20665249009,BSubL23,51,60,M+3H,3,1,VDKVNIMNYK,---------,0.003564,0.004427,VDKVNIMNYK,msuPulseD_peaks/BSubL23_51_60_0_408.553822987557_52.5695.txt,,0.134977341933009,1
msuPulseD_peaks/BSubL23_41_64_0_890.483099288986_94.7695,Su,DAVESIFGVKVDKVNIMNYKGKSK,2671.449, 3,41 , 0.88861E+01,19,  64.000, 0.11459E+03, 0.16004E+00, 0.14366E-02, 0.13176E+00, 0.81199E-01, 0.15217E+01, 0.37782E+00, 0.86978E-02, 0.86978E-02, 0.87455E+01, 0.61285E+01, 0.61285E+01, 0.45067E+04, 0.61610E-03, 0.61610E-03, 0.46232E+00, 0.19299E+00, 0.11596E+03, 0.11819E-01, 0.40970E-02, 0.21573E+01, 0.24469E-03, 0.60289E-03, 0.31067E+00, 0.31871E-04, 0.56549E-03, 0.27896E+00, 0.28848E-04, 0.61119E-03, 0.61119E-03, 0.61454E+00, 0.43064E+00, 0.43064E+00, 0.31668E+03, 0.43293E-04, 0.43293E-04, 0.32487E-01, 0.13561E-01, 0.81483E+01, 0.83051E-03, 0.28789E-03, 0.15159E+00, 0.17194E-04, 0.42364E-04, 0.21831E-01, 0.22395E-05, 0.39736E-04, 0.19602E-01, 0.20271E-05, 0.28604E+00, 0.28604E+00, 0.28760E+03, 0.20154E+03, 0.20154E+03, 0.14821E+06, 0.20261E-01, 0.20261E-01, 0.15204E+02, 0.63468E+01, 0.38134E+04, 0.38868E+00, 0.13473E+00, 0.70945E+02, 0.80469E-02, 0.19826E-01, 0.10217E+02, 0.10481E-02, 0.18597E-01, 0.91739E+01, 0.94868E-03, 0.55575E-04, 0.55575E-04, 0.55880E-01, 0.39159E-01, 0.39159E-01, 0.28796E+02, 0.39366E-05, 0.39366E-05, 0.29540E-02, 0.12331E-02, 0.74093E+00, 0.75519E-04, 0.26178E-04, 0.13784E-01, 0.15635E-05, 0.38522E-05, 0.19851E-02, 0.20364E-06, 0.36132E-05, 0.17825E-02, 0.18433E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,220,12024,3392,94.781,94.758,890.4439,900.7440,2.59,13.82,3,1,1,M+3H,M+3H,6409,1372,0,-44.0,-46.4,0,14677,3802,890.483099288986,900.785793187453,BSubL23,41,64,M+3H,3,4,DAVESIFGVKVDKVNIMNYKGKSK,-----------------------,0.285755,0.014744,DAVESIFGVKVDKVNIMNYKGKSK,msuPulseD_peaks/BSubL23_41_64_0_890.483099288986_94.7695.txt,,0.38128935616715,1
msuPulseD_peaks/BSubL23_41_50_0_532.785312749645_74.6575,Su,DAVESIFGVK,1065.571, 2,41 , 0.31562E+02,19,  50.000, 0.21518E+03, 0.40698E-01, 0.30494E-02, 0.38845E+01, 0.47183E+00, 0.30926E+01, 0.34289E+00, 0.39073E-02, 0.39073E-02, 0.20187E+02, 0.45237E+01, 0.45237E+01, 0.28130E+05, 0.18576E-03, 0.18576E-03, 0.63933E+00, 0.18226E+00, 0.25603E+03, 0.66338E-02, 0.15661E-02, 0.26505E+01, 0.49242E-04, 0.28920E-03, 0.40299E+00, 0.91590E-05, 0.28065E-03, 0.39590E+00, 0.86727E-05, 0.39925E-03, 0.39925E-03, 0.20627E+01, 0.46223E+00, 0.46223E+00, 0.28744E+04, 0.18981E-04, 0.18981E-04, 0.65328E-01, 0.18624E-01, 0.26162E+02, 0.67785E-03, 0.16002E-03, 0.27083E+00, 0.50316E-05, 0.29550E-04, 0.41178E-01, 0.93587E-06, 0.28677E-04, 0.40453E-01, 0.88619E-06, 0.15212E+00, 0.15212E+00, 0.78590E+03, 0.17611E+03, 0.17611E+03, 0.10951E+07, 0.72319E-02, 0.72319E-02, 0.24890E+02, 0.70957E+01, 0.99675E+04, 0.25826E+00, 0.60968E-01, 0.10319E+03, 0.19171E-02, 0.11259E-01, 0.15689E+02, 0.35657E-03, 0.10926E-01, 0.15413E+02, 0.33764E-03, 0.54197E-05, 0.54197E-05, 0.28001E-01, 0.62746E-02, 0.62746E-02, 0.39018E+02, 0.25767E-06, 0.25767E-06, 0.88680E-03, 0.25281E-03, 0.35513E+00, 0.92015E-05, 0.21722E-05, 0.36764E-02, 0.68302E-07, 0.40113E-06, 0.55897E-03, 0.12704E-07, 0.38928E-06, 0.54914E-03, 0.12030E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,140,851,1276,74.675,74.640,532.7716,538.2558,161.65,118.69,2,1,1,M+2H,M+2H,296,454,0,-25.7,-24.5,0,7786,2162,532.785312749645,538.269004663345,BSubL23,41,50,M+2H,2,0,DAVESIFGVK,---------,0.005617,0.003837,DAVESIFGVK,msuPulseD_peaks/BSubL23_41_50_0_532.785312749645_74.6575.txt,,0.108309058312846,1
msuPulseD_peaks/BSubL24_97_103_0_746.40484327384_12.4535,Su,SGQVLDK, 746.405, 1,97 , 0.38647E+00,19, 103.000, 0.22318E+02, 0.24280E-01, 0.50111E-02, 0.31279E+00, 0.40265E-01, 0.22870E+00, 0.29110E+00, 0.41465E-02, 0.41465E-02, 0.16410E+01, 0.56394E+00, 0.56394E+00, 0.26711E+03, 0.61455E-03, 0.61455E-03, 0.14956E+00, 0.50521E-01, 0.78609E+01, 0.57185E-02, 0.11654E-02, 0.19610E+00, 0.11308E-03, 0.23945E-03, 0.38976E-01, 0.21823E-04, 0.22728E-03, 0.37082E-01, 0.19978E-04, 0.47340E-03, 0.47340E-03, 0.18735E+00, 0.64384E-01, 0.64384E-01, 0.30495E+02, 0.70162E-04, 0.70162E-04, 0.17075E-01, 0.57679E-02, 0.89747E+00, 0.65288E-03, 0.13306E-03, 0.22388E-01, 0.12910E-04, 0.27338E-04, 0.44499E-02, 0.24915E-05, 0.25948E-04, 0.42336E-02, 0.22808E-05, 0.25138E+00, 0.25138E+00, 0.99483E+02, 0.34188E+02, 0.34188E+02, 0.16193E+05, 0.37256E-01, 0.37256E-01, 0.90666E+01, 0.30628E+01, 0.47656E+03, 0.34668E+00, 0.70653E-01, 0.11888E+02, 0.68550E-02, 0.14517E-01, 0.23629E+01, 0.13230E-02, 0.13778E-01, 0.22481E+01, 0.12111E-02, 0.98802E-04, 0.98802E-04, 0.39101E-01, 0.13437E-01, 0.13437E-01, 0.63646E+01, 0.14643E-04, 0.14643E-04, 0.35636E-02, 0.12038E-02, 0.18731E+00, 0.13626E-03, 0.27770E-04, 0.46725E-02, 0.26943E-05, 0.57057E-05, 0.92873E-03, 0.52000E-06, 0.54156E-05, 0.88359E-03, 0.47603E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,378,2673,2885,12.460,12.447,746.3889,755.3648,14.51,9.39,1,2,1,2M+H,M+H,1037,1130,0,-21.4,-17.7,0,12478,2680,746.40484327384,755.37815731444,BSubL24,97,103,M+H,1,0,SGQVLDK,------,0.011233,0.028275,SGQVLDK,msuPulseD_peaks/BSubL24_97_103_0_746.40484327384_12.4535.txt,,0.114047386384558,1
msuPulseD_peaks/BSubL24_96_103_0_437.753815659955_10.069,Su,KSGQVLDK, 875.508, 2,96 , 0.39269E+01,19, 103.000, 0.53273E+02, 0.30426E-01, 0.33956E-02, 0.55349E+00, 0.72700E-01, 0.43016E+00, 0.33812E+00, 0.72824E-02, 0.72824E-02, 0.38407E+01, 0.34959E+01, 0.34959E+01, 0.11867E+04, 0.60327E-03, 0.60327E-03, 0.26880E+00, 0.11106E+00, 0.44760E+02, 0.83045E-02, 0.21923E-02, 0.76880E+00, 0.15056E-03, 0.34189E-03, 0.10563E+00, 0.23928E-04, 0.31446E-03, 0.90398E-01, 0.21602E-04, 0.77354E-03, 0.77354E-03, 0.40796E+00, 0.37134E+00, 0.37134E+00, 0.12605E+03, 0.64079E-04, 0.64079E-04, 0.28552E-01, 0.11796E-01, 0.47544E+01, 0.88211E-03, 0.23286E-03, 0.81662E-01, 0.15993E-04, 0.36315E-04, 0.11220E-01, 0.25416E-05, 0.33402E-04, 0.96021E-02, 0.22946E-05, 0.31019E+00, 0.31019E+00, 0.16359E+03, 0.14891E+03, 0.14891E+03, 0.50545E+05, 0.25696E-01, 0.25696E-01, 0.11449E+02, 0.47304E+01, 0.19065E+04, 0.35373E+00, 0.93378E-01, 0.32747E+02, 0.64131E-02, 0.14562E-01, 0.44994E+01, 0.10192E-02, 0.13394E-01, 0.38504E+01, 0.92012E-03, 0.75094E-04, 0.75094E-04, 0.39603E-01, 0.36048E-01, 0.36048E-01, 0.12236E+02, 0.62207E-05, 0.62207E-05, 0.27718E-02, 0.11452E-02, 0.46155E+00, 0.85633E-04, 0.22606E-04, 0.79276E-02, 0.15525E-05, 0.35254E-05, 0.10893E-02, 0.24674E-06, 0.32426E-05, 0.93215E-03, 0.22275E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,424,3453,3191,10.078,10.060,437.7439,443.2288,24.27,16.86,2,1,1,M+2H,M+2H,1403,1274,0,-22.7,-19.6,0,5024,3708,437.753815659955,443.237507573655,BSubL24,96,103,M+2H,2,1,KSGQVLDK,-------,0.003262,0.044231,KSGQVLDK,msuPulseD_peaks/BSubL24_96_103_0_437.753815659955_10.069.txt,,0.116098947603762,1
msuPulseD_peaks/BSubL24_97_103_0_373.706334152955_10.1925,Su,SGQVLDK, 747.413, 2,97 , 0.41813E+02,19, 103.000, 0.53136E+02, 0.23460E-01, 0.35888E-02, 0.28756E+00, 0.78312E-01, 0.24504E+00, 0.51734E+00, 0.23615E-01, 0.23615E-01, 0.58183E+01, 0.72710E+02, 0.72710E+02, 0.57128E+04, 0.12935E-02, 0.12935E-02, 0.36433E+00, 0.27432E+00, 0.59256E+03, 0.15823E-01, 0.11174E-01, 0.30786E+02, 0.50024E-03, 0.10118E-02, 0.99342E+00, 0.63354E-04, 0.89561E-03, 0.60175E+00, 0.55975E-04, 0.19452E-02, 0.19452E-02, 0.47925E+00, 0.59891E+01, 0.59891E+01, 0.47056E+03, 0.10654E-03, 0.10654E-03, 0.30010E-01, 0.22595E-01, 0.48809E+02, 0.13034E-02, 0.92040E-03, 0.25358E+01, 0.41205E-04, 0.83339E-04, 0.81828E-01, 0.52185E-05, 0.73771E-04, 0.49566E-01, 0.46106E-05, 0.72749E+00, 0.72749E+00, 0.17924E+03, 0.22399E+04, 0.22399E+04, 0.17599E+06, 0.39847E-01, 0.39847E-01, 0.11224E+02, 0.84507E+01, 0.18255E+05, 0.48746E+00, 0.34423E+00, 0.94839E+03, 0.15411E-01, 0.31169E-01, 0.30604E+02, 0.19517E-02, 0.27590E-01, 0.18538E+02, 0.17244E-02, 0.34502E-03, 0.34502E-03, 0.85008E-01, 0.10623E+01, 0.10623E+01, 0.83467E+02, 0.18898E-04, 0.18898E-04, 0.53230E-02, 0.40079E-02, 0.86576E+01, 0.23119E-03, 0.16326E-03, 0.44979E+00, 0.73088E-05, 0.14782E-04, 0.14514E-01, 0.92564E-06, 0.13085E-04, 0.87919E-02, 0.81781E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,108,5110,6275,10.207,10.178,373.6981,378.1868,9.47,8.13,2,1,1,M+2H,M+2H,2239,2863,0,-22.0,-16.4,0,2809,2680,373.706334152955,378.192991173255,BSubL24,97,103,M+2H,2,0,SGQVLDK,------,0.005617,0.014138,SGQVLDK,msuPulseD_peaks/BSubL24_97_103_0_373.706334152955_10.1925.txt,,0.21404206935759,1
msuPulseD_peaks/BSubL24_9_15_0_367.21802330139_37.435,Su,VMVISGK, 734.436, 2,9  , 0.86093E+02,19,  15.000, 0.24038E+03, 0.26880E-01, 0.37966E-02, 0.56200E+01, 0.53007E+00, 0.40846E+01, 0.37333E+00, 0.36317E-02, 0.36317E-02, 0.37736E+02, 0.73930E+01, 0.73930E+01, 0.11168E+06, 0.13544E-03, 0.13544E-03, 0.80677E+00, 0.23268E+00, 0.64985E+03, 0.59798E-02, 0.13855E-02, 0.39075E+01, 0.34532E-04, 0.32404E-03, 0.95898E+00, 0.69279E-05, 0.31790E-03, 0.94734E+00, 0.66769E-05, 0.47854E-03, 0.47854E-03, 0.49723E+01, 0.97416E+00, 0.97416E+00, 0.14715E+05, 0.17846E-04, 0.17846E-04, 0.10631E+00, 0.30660E-01, 0.85630E+02, 0.78794E-03, 0.18256E-03, 0.51489E+00, 0.45502E-05, 0.42698E-04, 0.12636E+00, 0.91287E-06, 0.41889E-04, 0.12483E+00, 0.87980E-06, 0.16940E+00, 0.16940E+00, 0.17602E+04, 0.34485E+03, 0.34485E+03, 0.52092E+07, 0.63175E-02, 0.63175E-02, 0.37632E+02, 0.10854E+02, 0.30313E+05, 0.27893E+00, 0.64627E-01, 0.18227E+03, 0.16108E-02, 0.15115E-01, 0.44732E+02, 0.32316E-03, 0.14829E-01, 0.44189E+02, 0.31145E-03, 0.35591E-05, 0.35591E-05, 0.36981E-01, 0.72451E-02, 0.72451E-02, 0.10944E+03, 0.13273E-06, 0.13273E-06, 0.79063E-03, 0.22803E-03, 0.63686E+00, 0.58602E-05, 0.13578E-05, 0.38294E-02, 0.33841E-07, 0.31756E-06, 0.93980E-03, 0.67893E-08, 0.31154E-06, 0.92839E-03, 0.65433E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,426,54,390,37.461,37.409,367.2092,371.1979,497.44,327.42,2,1,1,M+2H,M+2H,20,133,0,-24.0,-22.3,0,2589,2520,367.21802330139,371.20616287499,BSubL24,9,15,M+2H,2,0,VMVISGK,------,0.001920,0.003706,VMVISGK,msuPulseD_peaks/BSubL24_9_15_0_367.21802330139_37.435.txt,,0.0861892628864387,1
msuPulseD_peaks/BSubL24_33_42_0_544.3131832768_60.396,Su,VLVEGVNMVK,1088.626, 2,33 , 0.26532E+03,19,  42.000, 0.45027E+03, 0.41456E-01, 0.29752E-02, 0.11086E+02, 0.11411E+01, 0.82690E+01, 0.26844E+00, 0.44468E-02, 0.44468E-02, 0.77910E+02, 0.14810E+02, 0.14810E+02, 0.38588E+06, 0.12342E-03, 0.12342E-03, 0.12887E+01, 0.37037E+00, 0.16291E+04, 0.74257E-02, 0.17898E-02, 0.77903E+01, 0.34322E-04, 0.43490E-03, 0.21540E+01, 0.71938E-05, 0.42655E-03, 0.21289E+01, 0.69280E-05, 0.43003E-03, 0.43003E-03, 0.75344E+01, 0.14322E+01, 0.14322E+01, 0.37317E+05, 0.11936E-04, 0.11936E-04, 0.12463E+00, 0.35817E-01, 0.15754E+03, 0.71811E-03, 0.17309E-03, 0.75337E+00, 0.33192E-05, 0.42057E-04, 0.20830E+00, 0.69569E-06, 0.41250E-04, 0.20588E+00, 0.66998E-06, 0.17115E+00, 0.17115E+00, 0.29987E+04, 0.57002E+03, 0.57002E+03, 0.14852E+08, 0.47504E-02, 0.47504E-02, 0.49603E+02, 0.14255E+02, 0.62702E+05, 0.28581E+00, 0.68889E-01, 0.29984E+03, 0.13210E-02, 0.16739E-01, 0.82904E+02, 0.27688E-03, 0.16417E-01, 0.81941E+02, 0.26665E-03, 0.22667E-05, 0.22667E-05, 0.39714E-01, 0.75493E-02, 0.75493E-02, 0.19670E+03, 0.62914E-07, 0.62914E-07, 0.65693E-03, 0.18879E-03, 0.83042E+00, 0.37852E-05, 0.91236E-06, 0.39711E-02, 0.17496E-07, 0.22169E-06, 0.10980E-02, 0.36670E-08, 0.21743E-06, 0.10852E-02, 0.35315E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,8,62,360,60.410,60.382,544.2983,550.2817,373.40,279.86,2,1,1,M+2H,M+2H,22,123,0,-27.3,-24.9,0,8110,2423,544.3131832768,550.2953926372,BSubL24,33,42,M+2H,2,0,VLVEGVNMVK,---------,0.011736,0.000349,VLVEGVNMVK,msuPulseD_peaks/BSubL24_33_42_0_544.3131832768_60.396.txt,,0.0933254819213059,1
msuPulseD_peaks/BSubL27_13_19_0_676.39936397058_7.3525,Su,KGVGSTK, 676.399, 1,13 , 0.46473E+00,19,  19.000, 0.24636E+02, 0.22170E-01, 0.52275E-02, 0.10492E+00, 0.17955E-01, 0.78935E-01, 0.34445E+00, 0.10674E-01, 0.10674E-01, 0.74030E+00, 0.20561E+01, 0.20561E+01, 0.75981E+02, 0.16961E-02, 0.16961E-02, 0.11636E+00, 0.68751E-01, 0.11136E+02, 0.10869E-01, 0.10674E-01, 0.20561E+01, 0.16961E-02, 0.32753E-03, 0.33616E-01, 0.51479E-04, 0.32753E-03, 0.33616E-01, 0.51479E-04, 0.79709E-03, 0.79709E-03, 0.55281E-01, 0.15354E+00, 0.15354E+00, 0.56738E+01, 0.12665E-03, 0.12665E-03, 0.86888E-02, 0.51339E-02, 0.83156E+00, 0.81161E-03, 0.79709E-03, 0.15354E+00, 0.12665E-03, 0.24458E-04, 0.25102E-02, 0.38442E-05, 0.24458E-04, 0.25102E-02, 0.38442E-05, 0.43521E+00, 0.43521E+00, 0.30183E+02, 0.83831E+02, 0.83831E+02, 0.30979E+04, 0.69152E-01, 0.69152E-01, 0.47441E+01, 0.28031E+01, 0.45403E+03, 0.44314E+00, 0.43521E+00, 0.83831E+02, 0.69152E-01, 0.13354E-01, 0.13706E+01, 0.20989E-02, 0.13354E-01, 0.13706E+01, 0.20989E-02, 0.67902E-03, 0.67902E-03, 0.47093E-01, 0.13079E+00, 0.13079E+00, 0.48334E+01, 0.10789E-03, 0.10789E-03, 0.74018E-02, 0.43735E-02, 0.70838E+00, 0.69139E-03, 0.67902E-03, 0.13079E+00, 0.10789E-03, 0.20835E-04, 0.21384E-02, 0.32748E-05, 0.20835E-04, 0.21384E-02, 0.32748E-05,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,406,5553,11424,7.367,7.338,676.3867,685.3598,3.69,2.80,1,2,1,2M+H,M+H,2474,6013,0,-18.7,-18.8,0,11183,1562,676.39936397058,685.37267801118,BSubL27,13,19,M+H,1,1,KGVGSTK,------,0.040408,0.002672,KGVGSTK,msuPulseD_peaks/BSubL27_13_19_0_676.39936397058_7.3525.txt,,0.146124109867752,1
msuPulseD_peaks/BSubL27_34_47_0_742.38117121622_68.182,Su,ADGQFVTGGSILYR,1484.762, 2,34 , 0.54230E+01,19,  47.000, 0.13800E+03, 0.52519E-01, 0.25101E-02, 0.16206E+01, 0.38222E+00, 0.11021E+01, 0.35615E+00, 0.65044E-02, 0.65044E-02, 0.10721E+02, 0.25745E+01, 0.25745E+01, 0.62200E+04, 0.46957E-03, 0.46957E-03, 0.53279E+00, 0.18147E+00, 0.89925E+02, 0.10761E-01, 0.29585E-02, 0.16490E+01, 0.15557E-03, 0.50876E-03, 0.29516E+00, 0.25282E-04, 0.48406E-03, 0.28831E+00, 0.23139E-04, 0.42554E-03, 0.42554E-03, 0.70144E+00, 0.16843E+00, 0.16843E+00, 0.40693E+03, 0.30721E-04, 0.30721E-04, 0.34857E-01, 0.11873E-01, 0.58832E+01, 0.70401E-03, 0.19355E-03, 0.10788E+00, 0.10178E-04, 0.33285E-04, 0.19310E-01, 0.16541E-05, 0.31669E-04, 0.18862E-01, 0.15138E-05, 0.19873E+00, 0.19873E+00, 0.32757E+03, 0.78657E+02, 0.78657E+02, 0.19004E+06, 0.14347E-01, 0.14347E-01, 0.16278E+02, 0.55445E+01, 0.27475E+04, 0.32877E+00, 0.90389E-01, 0.50381E+02, 0.47532E-02, 0.15544E-01, 0.90178E+01, 0.77245E-03, 0.14789E-01, 0.88086E+01, 0.70695E-03, 0.25080E-04, 0.25080E-04, 0.41340E-01, 0.99266E-02, 0.99266E-02, 0.23983E+02, 0.18106E-05, 0.18106E-05, 0.20543E-02, 0.69972E-03, 0.34673E+00, 0.41491E-04, 0.11407E-04, 0.63581E-02, 0.59986E-06, 0.19617E-05, 0.11381E-02, 0.97483E-07, 0.18664E-05, 0.11116E-02, 0.89218E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,565,1737,2469,68.191,68.173,742.3630,751.3378,68.22,44.76,2,1,1,M+2H,M+2H,638,943,0,-24.5,-22.2,0,12398,2613,742.38117121622,751.35448525682,BSubL27,34,47,M+2H,2,0,ADGQFVTGGSILYR,-------------,0.002266,0.055914,ADGQFVTGGSILYR,msuPulseD_peaks/BSubL27_34_47_0_742.38117121622_68.182.txt,,0.190840914310822,1
